id,sourceWorkbookRow,bee,family,rank,beeSide,interaction,interactionGroup,interactionMeaning,partner,partnerFamily,partnerGenus,partnerKingdom,plant,sourceBacked,locality,locationClass,localityScore,lat,lon,distanceMi,eventDate,basis,sourceShort,citation,sourceUrl,sourceArchiveURI,referenceDoi
1954,21577,Andrena macoupinensis,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Luling,≤50 mi from Kyle coordinate,3,29.6803,-97.6472,25.4,1951-03-30T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33c238ee-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1955,21578,Andrena senticulosa,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Pyrrhopappus,Asteraceae,Pyrrhopappus,Plantae,True,True,"Giddings, 9 mi W",≤50 mi from Kyle coordinate,3,30.1825,-97.0866,49.1,1953-04-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33c84707-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1956,21579,Halictus tripartitus,Halictidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Physaria,Brassicaceae,Physaria,,False,True,"Mason, 10 mi N",regional locality text,2,30.8932,-99.2303,102.0,1952-04-13T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3408b2d2-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1957,21580,Macrotera crassa,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34640302-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1958,21581,Diadasia rinconis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,Harper,regional locality text,2,30.2997,-99.2439,84.4,1953-04-17T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34055387-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1959,21582,Megachile policaris,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34576c2b-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1960,21583,Macrotera texana,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33d86104-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1961,21584,Coelioxys immaculatus,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Tephrosia virginiana,Fabaceae,Tephrosia,Plantae,True,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-16T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3505423e-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1962,21585,Perdita purpurascens,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34908948-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1963,21586,Anthophora californica,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,Kerrville,regional locality text,2,30.0472,-99.14,75.7,1953-04-22T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3450458f-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1964,21587,Melissodes tristis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,342d03a8-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1965,21588,Andrena rudbeckiae,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33c78893-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1966,21589,Melissodes montanus,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Helianthus annuus,Asteraceae,Helianthus,Archaeplastida,True,True,"Ft. Davis, 47 mi NE",≤150 mi from Kyle coordinate,1,29.2799,-98.2061,52.8,1970-09-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3413c928-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1967,21590,Andrena primulifrons,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Physaria,Brassicaceae,Physaria,,False,True,"Mason, 10 mi N",regional locality text,2,30.8932,-99.2303,102.0,1952-04-13T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34b26563-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1968,21591,Perdita scopata,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,"Lexington, 6 mi S",regional locality text,2,30.3322,-97.0114,56.9,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,349834ec-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1969,21592,Svastra petulca suffusa,Apidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Bastrop,≤50 mi from Kyle coordinate,3,30.1103,-97.315,34.7,1954-05-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34d38d58-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1970,21593,Centris atripes,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Parkinsonia,Fabaceae,Parkinsonia,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33fdcff3-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1971,21594,Svastra petulca suffusa,Apidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3417ab99-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1972,21595,Andrena sagittagalea,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Luling,≤50 mi from Kyle coordinate,3,29.6803,-97.6472,25.4,1951-03-30T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33bd4b1c-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1973,21596,Melissodes tepaneca,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,"Concan, 8 mi S",≤150 mi from Kyle coordinate,1,29.3793,-99.7122,117.9,1952-04-14T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33f5fd20-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1974,21597,Calliopsis michenerella,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Verbena cloverae,Verbenaceae,Verbena,Plantae,True,True,Carrizo Springs,uncertain/outside local filter,0,28.52211,-99.86048,156.7,1949-04-14T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33e155b6-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1975,21598,Perdita purpurascens,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,McDade,≤50 mi from Kyle coordinate,3,30.2836,-97.2375,43.3,1954-05-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34a34491-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1976,21599,Perdita (Hexaperdita) ignota isopappi x crawfordi,Andrenidae,unknown,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Bradburia pilosa,Asteraceae,Bradburia,Plantae,True,True,"Lexington, 7 mi N",regional locality text,2,30.5201,-97.0114,63.4,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34aae301-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1977,21600,Hylaeus mesillae cressoni,Colletidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Cleomella lutea,Cleomaceae,Cleomella,Plantae,True,True,Davis Mountains,≤150 mi from Kyle coordinate,1,28.7994,-98.7569,97.8,1954-04-17T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33aef3ba-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1978,21601,Calliopsis subalpina,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Sphaeralcea,Malvaceae,Sphaeralcea,Plantae,True,True,Davis Mountains,≤150 mi from Kyle coordinate,1,28.7994,-98.7569,97.8,1954-04-30T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,344185c2-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1979,21602,Andrena sagittagalea,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,Luling,≤50 mi from Kyle coordinate,3,29.6803,-97.6472,25.4,1951-03-30T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33ba7b7c-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1980,21603,Andrena arenicola,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Salix,Salicaceae,Salix,Archaeplastida,True,True,"Mason, 10 mi N",regional locality text,2,30.8932,-99.2303,102.0,1952-04-13T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3460f59f-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1981,21604,Melissodes tristis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,"Concan, 8 mi S",≤150 mi from Kyle coordinate,1,29.3793,-99.7122,117.9,1952-04-14T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,341d0b32-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1982,21605,Bombus pensylvanicus pensylvanicus,Apidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Engelmannia peristenia,Asteraceae,Engelmannia,Plantae,True,True,Eldorado,uncertain/outside local filter,0,30.8580556,-100.5986111,172.9,1950-04-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34bd9d85-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1983,21606,Perdita ignota crawfordi,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Bradburia pilosa,Asteraceae,Bradburia,Plantae,True,True,"Lexington, 7 mi N",regional locality text,2,30.5201,-97.0114,63.4,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33ea3a4f-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1984,21607,Megachile policaris,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Plectocephalus americanus,Asteraceae,Plectocephalus,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,342c1a88-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1985,21608,Megachile policaris,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,"Giddings, 12 mi SW",≤50 mi from Kyle coordinate,3,30.0598,-97.0778,48.1,1953-04-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34a0f356-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1986,21609,Anthophora californica,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Phacelia,Hydrophyllaceae,Phacelia,Plantae,True,True,Kerrville,regional locality text,2,30.0472,-99.14,75.7,1953-04-22T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33d645db-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1987,21610,Lithurgus gibbosus,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Teucrium,Lamiaceae,Teucrium,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-05T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,35209610-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1988,21611,Osmia subfasciata subfasciata,Megachilidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Brazoria truncata,Lamiaceae,Brazoria,Plantae,True,True,Goliad,≤150 mi from Kyle coordinate,1,28.668,-97.388,95.9,1953-05-08T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,3485c6f4-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1989,21612,Megachile frugalis pseudofrugalis,Megachilidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,"Giddings, 12 mi SW",≤50 mi from Kyle coordinate,3,30.0598,-97.0778,48.1,1953-04-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34a7bf2d-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1990,21613,Melissodes rivalis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Plectocephalus americanus,Asteraceae,Plectocephalus,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,345886c3-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1991,21614,Dieunomia apacha,Halictidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1958-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34af4ef2-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1992,21615,Megachile parallela,Megachilidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Gaillardia,Euconulidae,Gaillardia,Metazoa,False,True,"Gonzales, 2 mi S",≤50 mi from Kyle coordinate,3,29.4725,-97.4522,43.9,1954-04-01T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34ef201f-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1993,21616,Diadasia rinconis,Apidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Helianthus annuus,Asteraceae,Helianthus,Archaeplastida,True,True,"Ft. Davis, 47 mi NE",≤150 mi from Kyle coordinate,1,29.2799,-98.2061,52.8,1970-09-15T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,347dab58-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1994,21617,Andrena rudbeckiae,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33c78e73-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1995,21618,Macrotera crassa,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Opuntia,Cactaceae,Opuntia,Plantae,True,True,Sonora,uncertain/outside local filter,0,30.5667,-100.6431,169.8,1954-05-04T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34b02732-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1996,21619,Andrena rudbeckiae,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Ratibida columnifera,Asteraceae,Ratibida,Plantae,True,True,Weser,≤150 mi from Kyle coordinate,1,28.865,-97.3672,83.5,1953-05-09T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,33c78b86-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1997,21620,Perdita deltophora,Andrenidae,species,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Chamaesaracha coniodes,Solanaceae,Chamaesaracha,,False,True,"Del Rio, 16 mi SE",uncertain/outside local filter,0,29.1989,-100.709,178.7,1950-04-10T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,349e10be-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
1998,21621,Perdita ignota crawfordi,Andrenidae,subspecies,source,interactsWith,Broad association,"broad association; useful lead, but weaker than a specific flower/eating/host term",Bradburia pilosa,Asteraceae,Bradburia,Plantae,True,True,"Lexington, 6 mi S",regional locality text,2,30.3322,-97.0114,56.9,1970-09-11T00:00:00Z,PreservedSpecimen,globalbioticinteractions/ku-semc,34aecd84-1ed6-11e3-bfac-90b11c41863e,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,https://github.com/globalbioticinteractions/ku-semc/archive/a9c7cb81050eef68b4428667206a219da458f517.zip,
